,path,category,1,2,3,4,5,6
744,..\..\processed_data\train_set\2\16_09_21_01_007.png,2,61.37603759765625,41.660400390625,50.4927978515625,48.80499267578125,59.95477294921875,67.73443603515625
745,..\..\processed_data\train_set\2\16_09_21_01_008.png,2,64.952392578125,47.09283447265625,51.56573486328125,48.77294921875,56.3651123046875,59.930419921875
746,..\..\processed_data\train_set\2\16_09_21_01_009.png,2,64.6397705078125,43.80145263671875,50.24053955078125,47.1280517578125,57.779296875,67.3800048828125
747,..\..\processed_data\train_set\2\16_09_21_01_010.png,2,64.6202392578125,49.54608154296875,59.43585205078125,52.7093505859375,63.4278564453125,67.087158203125
748,..\..\processed_data\train_set\2\16_09_21_01_011.png,2,63.86553955078125,45.697509765625,51.50732421875,47.73358154296875,57.25091552734375,60.07562255859375
749,..\..\processed_data\train_set\2\16_09_21_01_012.png,2,56.3624267578125,38.56707763671875,41.84417724609375,45.3763427734375,55.0908203125,59.070068359375
750,..\..\processed_data\train_set\2\16_09_21_01_013.png,2,59.10504150390625,36.3944091796875,43.057861328125,44.04339599609375,55.82989501953125,60.88958740234375
751,..\..\processed_data\train_set\2\16_09_21_01_014.png,2,62.88134765625,39.98565673828125,50.85711669921875,45.0506591796875,58.8902587890625,65.2613525390625
752,..\..\processed_data\train_set\2\16_09_21_01_015.png,2,61.7205810546875,49.16851806640625,52.70220947265625,49.07861328125,56.8616943359375,65.018310546875
753,..\..\processed_data\train_set\2\16_09_21_01_016.png,2,56.570068359375,39.83819580078125,51.01739501953125,47.8646240234375,59.912109375,62.1859130859375
754,..\..\processed_data\train_set\2\16_09_21_01_017.png,2,60.06500244140625,39.2100830078125,47.291748046875,47.89154052734375,59.08551025390625,65.96270751953125
755,..\..\processed_data\train_set\2\16_09_21_01_018.png,2,62.239501953125,44.50714111328125,54.96966552734375,49.8304443359375,62.7877197265625,66.7894287109375
756,..\..\processed_data\train_set\2\16_09_21_01_019.png,2,56.69732666015625,38.320556640625,49.9862060546875,47.26629638671875,59.08697509765625,62.83624267578125
757,..\..\processed_data\train_set\2\16_09_21_01_020.png,2,64.47283935546875,47.059326171875,56.8316650390625,57.13433837890625,65.07708740234375,65.74493408203125
758,..\..\processed_data\train_set\2\16_09_21_01_021.png,2,68.49884033203125,53.5887451171875,57.126220703125,51.52069091796875,59.09442138671875,63.61907958984375
759,..\..\processed_data\train_set\2\16_09_21_01_022.png,2,55.70855712890625,39.20654296875,46.422607421875,46.27410888671875,56.50372314453125,61.59173583984375
760,..\..\processed_data\train_set\2\16_09_21_01_023.png,2,54.97247314453125,36.1900634765625,48.2169189453125,45.96929931640625,57.74493408203125,62.05706787109375
761,..\..\processed_data\train_set\2\16_09_21_01_024.png,2,61.77435302734375,46.6923828125,58.25146484375,49.72271728515625,59.89581298828125,69.57232666015625
762,..\..\processed_data\train_set\2\16_09_21_01_025.png,2,60.33758544921875,41.3616943359375,53.085693359375,52.40997314453125,65.44207763671875,60.77642822265625
763,..\..\processed_data\train_set\2\16_09_21_01_026.png,2,55.4747314453125,35.55291748046875,39.83355712890625,43.83544921875,52.7459716796875,58.053466796875
764,..\..\processed_data\train_set\2\16_09_21_01_027.png,2,62.11077880859375,43.5062255859375,54.5274658203125,48.91375732421875,61.03057861328125,66.68353271484375
765,..\..\processed_data\train_set\2\16_09_21_01_028.png,2,56.71002197265625,39.89794921875,49.8487548828125,46.51385498046875,57.97344970703125,62.99957275390625
766,..\..\processed_data\train_set\2\16_09_21_01_029.png,2,61.869873046875,43.43731689453125,55.26727294921875,52.0531005859375,64.5003662109375,63.7830810546875
767,..\..\processed_data\train_set\2\16_09_21_01_030.png,2,60.3804931640625,47.43231201171875,47.60443115234375,50.871337890625,55.5484619140625,61.9268798828125
768,..\..\processed_data\train_set\2\16_09_21_01_031.png,2,58.03125,40.38433837890625,42.88189697265625,48.467041015625,55.0103759765625,62.1063232421875
769,..\..\processed_data\train_set\2\16_09_21_01_032.png,2,59.3421630859375,42.33282470703125,43.59942626953125,48.7254638671875,53.861083984375,56.8546142578125
770,..\..\processed_data\train_set\2\16_09_21_01_033.png,2,58.328857421875,40.27227783203125,41.63226318359375,46.33447265625,53.357421875,55.4801025390625
771,..\..\processed_data\train_set\2\16_09_21_01_034.png,2,61.9168701171875,39.17669677734375,46.00091552734375,42.7440185546875,54.0191650390625,60.5059814453125
772,..\..\processed_data\train_set\2\16_09_21_01_035.png,2,57.45806884765625,40.5811767578125,52.6527099609375,49.09197998046875,61.83929443359375,64.89691162109375
773,..\..\processed_data\train_set\2\16_09_21_01_036.png,2,63.17877197265625,41.020751953125,48.8172607421875,46.72430419921875,57.42181396484375,64.03460693359375
774,..\..\processed_data\train_set\2\16_09_21_01_037.png,2,60.61724853515625,41.93408203125,53.315673828125,47.17572021484375,60.10797119140625,64.94879150390625
775,..\..\processed_data\train_set\2\16_09_21_01_038.png,2,58.3543701171875,40.93609619140625,52.53106689453125,47.9259033203125,60.69921875,64.646728515625
776,..\..\processed_data\train_set\2\16_09_21_01_039.png,2,59.538818359375,42.09051513671875,51.89288330078125,47.8359375,59.349365234375,64.8162841796875
777,..\..\processed_data\train_set\2\16_09_21_01_040.png,2,61.4234619140625,43.19769287109375,55.35284423828125,50.1875,62.1798095703125,65.8612060546875
778,..\..\processed_data\train_set\2\16_09_21_01_041.png,2,58.4339599609375,39.85369873046875,50.37445068359375,46.2779541015625,58.8927001953125,61.7923583984375
779,..\..\processed_data\train_set\2\16_09_21_01_042.png,2,58.89697265625,41.95159912109375,53.38665771484375,50.3663330078125,63.56201171875,63.305908203125
780,..\..\processed_data\train_set\2\16_09_21_01_043.png,2,61.884765625,44.83721923828125,55.47894287109375,50.1700439453125,61.874267578125,64.687255859375
781,..\..\processed_data\train_set\2\16_09_21_01_044.png,2,60.16754150390625,46.7891845703125,45.1949462890625,48.88494873046875,53.26751708984375,59.36016845703125
782,..\..\processed_data\train_set\2\16_09_21_01_045.png,2,65.353515625,47.75115966796875,57.31414794921875,51.4903564453125,62.1766357421875,68.6026611328125
783,..\..\processed_data\train_set\2\16_09_21_01_046.png,2,60.32940673828125,44.2939453125,45.4727783203125,48.41802978515625,56.63177490234375,60.15704345703125
784,..\..\processed_data\train_set\2\16_09_21_01_047.png,2,61.2734375,46.86029052734375,48.44866943359375,47.26318359375,52.69482421875,63.6590576171875
785,..\..\processed_data\train_set\2\16_09_21_01_048.png,2,62.5267333984375,45.77520751953125,50.70233154296875,48.3057861328125,55.68701171875,62.8399658203125
786,..\..\processed_data\train_set\2\16_09_21_01_049.png,2,57.81134033203125,41.6904296875,51.122802734375,47.44146728515625,57.78021240234375,65.57391357421875
787,..\..\processed_data\train_set\2\16_09_21_01_050.png,2,61.49713134765625,42.8486328125,52.06103515625,47.12396240234375,59.56781005859375,66.55230712890625
788,..\..\processed_data\train_set\2\16_09_21_01_051.png,2,54.534423828125,36.33160400390625,45.96502685546875,43.9239501953125,55.679443359375,59.6031494140625
789,..\..\processed_data\train_set\2\16_09_21_01_052.png,2,55.22601318359375,38.7264404296875,49.760986328125,42.70648193359375,53.49591064453125,64.90130615234375
790,..\..\processed_data\train_set\2\16_09_21_01_053.png,2,64.0606689453125,44.26995849609375,55.72442626953125,49.851318359375,62.4124755859375,66.576904296875
791,..\..\processed_data\train_set\2\16_09_21_01_054.png,2,60.14947509765625,40.8935546875,49.83447265625,45.53436279296875,56.81781005859375,65.85736083984375
792,..\..\processed_data\train_set\2\16_09_21_01_055.png,2,59.646728515625,39.53363037109375,50.60467529296875,46.112548828125,57.9522705078125,64.8101806640625
793,..\..\processed_data\train_set\2\16_09_21_01_056.png,2,64.3193359375,45.17205810546875,56.20269775390625,52.9591064453125,63.0814208984375,66.624755859375
794,..\..\processed_data\train_set\2\16_09_21_01_057.png,2,64.250244140625,51.94366455078125,51.02508544921875,51.1124267578125,55.30712890625,61.6739501953125
795,..\..\processed_data\train_set\2\16_09_21_01_058.png,2,58.79205322265625,42.8941650390625,43.4151611328125,48.88018798828125,53.04827880859375,58.64715576171875
796,..\..\processed_data\train_set\2\16_09_21_01_059.png,2,62.77618408203125,43.6971435546875,50.003173828125,46.19073486328125,58.27239990234375,59.99444580078125
797,..\..\processed_data\train_set\2\16_09_21_01_060.png,2,54.26434326171875,39.3599853515625,50.2327880859375,45.02532958984375,56.42559814453125,65.19427490234375
798,..\..\processed_data\train_set\2\16_09_21_01_061.png,2,58.93310546875,44.23602294921875,46.56427001953125,47.78955078125,53.5938720703125,60.7080078125
799,..\..\processed_data\train_set\2\16_09_21_01_062.png,2,62.84820556640625,42.0526123046875,48.699951171875,45.59161376953125,55.85052490234375,62.92169189453125
800,..\..\processed_data\train_set\2\16_09_21_01_063.png,2,62.96124267578125,43.0472412109375,53.1580810546875,46.19403076171875,58.24224853515625,64.92376708984375
801,..\..\processed_data\train_set\2\16_09_21_01_064.png,2,59.68426513671875,37.8367919921875,42.0521240234375,42.82293701171875,53.83856201171875,58.60699462890625
802,..\..\processed_data\train_set\2\16_09_21_01_065.png,2,54.57708740234375,33.6669921875,45.1080322265625,42.38348388671875,57.02203369140625,57.85882568359375
803,..\..\processed_data\train_set\2\16_09_21_01_066.png,2,61.9793701171875,39.72100830078125,45.89361572265625,46.2830810546875,55.0870361328125,61.2645263671875
804,..\..\processed_data\train_set\2\16_09_21_01_067.png,2,64.67437744140625,43.98291015625,53.8779296875,45.28338623046875,58.65777587890625,65.80535888671875
805,..\..\processed_data\train_set\2\16_09_21_01_068.png,2,64.080810546875,45.96832275390625,56.05914306640625,49.4228515625,61.556640625,67.998046875
806,..\..\processed_data\train_set\2\16_09_21_01_069.png,2,58.82220458984375,43.1614990234375,53.859375,50.16412353515625,62.31243896484375,66.12213134765625
807,..\..\processed_data\train_set\2\16_09_21_01_070.png,2,59.6190185546875,37.68414306640625,45.88677978515625,43.08642578125,56.0250244140625,61.2003173828125
808,..\..\processed_data\train_set\2\16_09_21_01_071.png,2,61.56903076171875,44.2137451171875,55.55517578125,50.71710205078125,62.20318603515625,67.12066650390625
809,..\..\processed_data\train_set\2\16_09_21_01_072.png,2,67.4381103515625,51.18157958984375,54.37005615234375,52.576904296875,58.6336669921875,62.1923828125
810,..\..\processed_data\train_set\2\16_09_21_01_073.png,2,61.234619140625,40.74517822265625,48.43804931640625,46.958740234375,59.177978515625,65.8304443359375
811,..\..\processed_data\train_set\2\16_09_21_01_074.png,2,63.05877685546875,43.188232421875,46.0106201171875,45.05059814453125,56.17034912109375,59.51422119140625
812,..\..\processed_data\train_set\2\16_09_21_01_075.png,2,58.29656982421875,40.771240234375,50.337890625,46.47137451171875,58.17962646484375,60.60052490234375
813,..\..\processed_data\train_set\2\16_09_21_01_076.png,2,59.56390380859375,43.501708984375,47.0235595703125,47.47186279296875,54.23553466796875,60.07049560546875
814,..\..\processed_data\train_set\2\16_09_21_01_077.png,2,59.71685791015625,46.148681640625,49.5718994140625,46.63397216796875,54.58856201171875,64.79107666015625
815,..\..\processed_data\train_set\2\16_09_21_01_078.png,2,58.9476318359375,43.91558837890625,42.97760009765625,49.229736328125,53.8775634765625,55.2955322265625
816,..\..\processed_data\train_set\2\16_09_21_01_079.png,2,64.16314697265625,47.2471923828125,51.3941650390625,49.97894287109375,58.93780517578125,63.41668701171875
817,..\..\processed_data\train_set\2\16_09_21_01_080.png,2,62.5206298828125,45.19805908203125,53.54217529296875,47.519775390625,59.23876953125,66.1060791015625
818,..\..\processed_data\train_set\2\16_09_21_01_081.png,2,58.58782958984375,41.01171875,53.3809814453125,48.49322509765625,61.14251708984375,64.21417236328125
819,..\..\processed_data\train_set\2\16_09_21_02_011.png,2,59.347412109375,40.94635009765625,44.77996826171875,44.68212890625,51.1395263671875,59.2425537109375
820,..\..\processed_data\train_set\2\16_09_21_02_012.png,2,49.65673828125,38.36395263671875,39.18341064453125,49.7442626953125,54.5377197265625,59.456787109375
821,..\..\processed_data\train_set\2\16_09_21_02_013.png,2,55.8729248046875,38.19097900390625,51.55718994140625,52.270751953125,66.4130859375,60.184814453125
822,..\..\processed_data\train_set\2\16_09_21_02_014.png,2,61.88250732421875,42.9027099609375,50.5977783203125,43.08331298828125,55.44744873046875,63.69976806640625
823,..\..\processed_data\train_set\2\16_09_21_02_015.png,2,63.03839111328125,44.89990234375,48.6326904296875,46.09576416015625,52.11602783203125,60.85064697265625
824,..\..\processed_data\train_set\2\16_09_21_02_016.png,2,53.7879638671875,36.63677978515625,48.35638427734375,45.5247802734375,60.4111328125,59.39697265625
825,..\..\processed_data\train_set\2\16_09_21_02_017.png,2,57.8338623046875,41.90167236328125,51.62176513671875,48.1990966796875,59.9820556640625,63.9951171875
826,..\..\processed_data\train_set\2\16_09_21_02_018.png,2,61.1844482421875,46.63323974609375,47.54754638671875,47.9742431640625,51.376953125,60.4324951171875
827,..\..\processed_data\train_set\2\16_09_21_02_019.png,2,64.88916015625,50.37322998046875,53.59674072265625,49.6971435546875,54.0523681640625,61.5673828125
828,..\..\processed_data\train_set\2\16_09_21_02_020.png,2,67.4268798828125,46.05572509765625,50.69403076171875,44.7862548828125,55.3411865234375,63.371337890625
829,..\..\processed_data\train_set\2\16_09_21_02_021.png,2,53.0535888671875,34.59320068359375,46.85028076171875,43.507080078125,58.6885986328125,58.499267578125
830,..\..\processed_data\train_set\2\16_09_21_02_022.png,2,62.82012939453125,47.7645263671875,50.063232421875,48.21087646484375,53.21551513671875,59.30902099609375
831,..\..\processed_data\train_set\2\16_09_21_02_023.png,2,51.62432861328125,39.71142578125,41.563232421875,49.21575927734375,54.69696044921875,60.89068603515625
832,..\..\processed_data\train_set\2\16_09_21_02_024.png,2,66.8311767578125,51.83648681640625,55.01019287109375,47.7119140625,56.0833740234375,68.4442138671875
833,..\..\processed_data\train_set\2\16_09_21_02_025.png,2,59.94451904296875,45.578369140625,52.1378173828125,46.64385986328125,56.86834716796875,64.41986083984375
834,..\..\processed_data\train_set\2\16_09_21_02_026.png,2,56.0540771484375,38.39703369140625,49.04876708984375,45.952880859375,59.45166015625,60.787109375
835,..\..\processed_data\train_set\2\16_09_21_02_027.png,2,65.460693359375,44.23797607421875,47.98504638671875,43.4739990234375,51.651123046875,59.9356689453125
836,..\..\processed_data\train_set\2\16_09_21_02_028.png,2,60.2210693359375,41.02752685546875,43.88836669921875,44.15576171875,49.7900390625,58.343017578125
837,..\..\processed_data\train_set\2\16_09_21_02_029.png,2,72.07342529296875,54.4432373046875,54.9593505859375,49.23822021484375,53.11773681640625,61.78363037109375
838,..\..\processed_data\train_set\2\16_09_21_02_030.png,2,61.734375,46.44757080078125,47.73944091796875,49.8304443359375,51.9901123046875,57.6065673828125
839,..\..\processed_data\train_set\2\16_09_21_02_031.png,2,65.00732421875,47.53070068359375,51.08905029296875,46.5081787109375,53.555419921875,61.3760986328125
840,..\..\processed_data\train_set\2\16_09_21_02_032.png,2,56.4268798828125,43.25726318359375,45.11859130859375,50.06201171875,55.620361328125,60.19482421875
841,..\..\processed_data\train_set\2\16_09_21_02_033.png,2,71.6070556640625,57.16888427734375,54.80523681640625,49.392578125,55.39453125,64.6873779296875
842,..\..\processed_data\train_set\2\16_09_21_02_034.png,2,61.28656005859375,46.0013427734375,48.4393310546875,46.74078369140625,52.18170166015625,60.47564697265625
843,..\..\processed_data\train_set\2\16_09_21_02_035.png,2,59.46087646484375,51.045166015625,58.4071044921875,50.65985107421875,59.90179443359375,70.32513427734375
844,..\..\processed_data\train_set\2\16_09_21_02_036.png,2,69.39794921875,50.27886962890625,55.30841064453125,48.548583984375,54.982177734375,61.5263671875
845,..\..\processed_data\train_set\2\16_09_21_02_037.png,2,55.1539306640625,40.25970458984375,41.71881103515625,47.9931640625,52.9044189453125,57.9237060546875
846,..\..\processed_data\train_set\2\16_09_21_02_038.png,2,65.70050048828125,47.052734375,48.7467041015625,46.10736083984375,51.02386474609375,60.38702392578125
847,..\..\processed_data\train_set\2\16_09_21_02_039.png,2,54.84649658203125,38.475830078125,51.2222900390625,51.66851806640625,64.83172607421875,59.62652587890625
848,..\..\processed_data\train_set\2\16_09_21_02_040.png,2,59.3665771484375,41.88421630859375,46.54010009765625,45.62841796875,52.0537109375,59.775390625
849,..\..\processed_data\train_set\2\16_09_21_02_041.png,2,67.54351806640625,49.874755859375,53.6732177734375,47.53851318359375,53.24725341796875,61.83673095703125
850,..\..\processed_data\train_set\2\16_09_21_02_042.png,2,59.41583251953125,44.8863525390625,46.508056640625,49.80194091796875,53.17779541015625,58.93060302734375
851,..\..\processed_data\train_set\2\16_09_21_02_043.png,2,60.016845703125,43.60491943359375,43.94879150390625,48.048828125,53.478271484375,59.1240234375
852,..\..\processed_data\train_set\2\16_09_21_02_044.png,2,58.0494384765625,40.50982666015625,44.01580810546875,48.360595703125,56.250732421875,60.3052978515625
853,..\..\processed_data\train_set\2\16_09_21_02_045.png,2,64.50201416015625,47.459228515625,52.7227783203125,46.73199462890625,57.94134521484375,67.86273193359375
854,..\..\processed_data\train_set\2\16_09_21_02_046.png,2,63.7379150390625,47.62420654296875,52.37762451171875,47.4180908203125,54.4730224609375,61.09130859375
855,..\..\processed_data\train_set\2\16_09_21_02_047.png,2,57.45050048828125,43.6610107421875,53.0230712890625,50.20318603515625,61.37811279296875,63.84979248046875
856,..\..\processed_data\train_set\2\16_09_21_02_048.png,2,62.01885986328125,42.9444580078125,47.1134033203125,43.35955810546875,51.49591064453125,60.09796142578125
857,..\..\processed_data\train_set\2\16_09_21_02_049.png,2,53.4583740234375,38.50531005859375,37.66766357421875,45.7249755859375,50.186767578125,58.22802734375
858,..\..\processed_data\train_set\2\16_09_21_02_050.png,2,60.07476806640625,42.8358154296875,43.32275390625,44.99395751953125,50.64935302734375,58.54278564453125
859,..\..\processed_data\train_set\2\16_09_21_02_051.png,2,52.49334716796875,40.9796142578125,40.703125,50.27935791015625,54.49066162109375,58.81170654296875
860,..\..\processed_data\train_set\2\16_09_21_02_052.png,2,63.3798828125,50.82098388671875,53.46246337890625,51.285888671875,54.680419921875,60.9854736328125
861,..\..\processed_data\train_set\2\16_09_21_02_053.png,2,63.3905029296875,52.30389404296875,56.07672119140625,49.69287109375,57.72802734375,67.3671875
862,..\..\processed_data\train_set\2\16_09_21_02_054.png,2,56.3834228515625,41.04852294921875,51.10638427734375,47.338134765625,59.3609619140625,62.0286865234375
863,..\..\processed_data\train_set\2\16_09_21_02_055.png,2,54.83892822265625,39.6492919921875,49.6380615234375,47.99603271484375,61.56134033203125,61.29278564453125
864,..\..\processed_data\train_set\2\16_09_21_02_056.png,2,71.17376708984375,54.1715087890625,57.0081787109375,50.21502685546875,56.02227783203125,63.52593994140625
865,..\..\processed_data\train_set\2\16_09_21_02_057.png,2,60.24908447265625,42.9541015625,44.620361328125,48.32342529296875,53.51727294921875,60.76959228515625
866,..\..\processed_data\train_set\2\16_09_21_02_058.png,2,60.9114990234375,42.57489013671875,42.82940673828125,43.4525146484375,50.64111328125,57.349609375
867,..\..\processed_data\train_set\2\16_09_21_02_059.png,2,69.7943115234375,56.81842041015625,55.60162353515625,50.346923828125,55.22314453125,62.8570556640625
868,..\..\processed_data\train_set\2\16_09_21_02_060.png,2,62.28619384765625,47.3741455078125,48.5731201171875,48.63861083984375,52.59283447265625,61.11163330078125
869,..\..\processed_data\train_set\2\16_09_21_02_061.png,2,65.50811767578125,51.7659912109375,53.7520751953125,50.90447998046875,52.92315673828125,62.50494384765625
870,..\..\processed_data\train_set\2\16_09_21_02_062.png,2,68.3643798828125,50.50946044921875,53.38055419921875,46.17529296875,53.759033203125,62.6790771484375
871,..\..\processed_data\train_set\2\16_09_21_02_063.png,2,59.92218017578125,41.0072021484375,42.257080078125,45.03387451171875,51.64715576171875,57.23651123046875
872,..\..\processed_data\train_set\2\17_11_21_01_006.png,2,59.36572265625,42.74591064453125,45.12493896484375,48.6754150390625,56.83251953125,60.9530029296875
873,..\..\processed_data\train_set\2\17_11_21_01_007.png,2,61.37603759765625,41.660400390625,50.4927978515625,48.80499267578125,59.95477294921875,67.73443603515625
874,..\..\processed_data\train_set\2\17_11_21_01_008.png,2,64.952392578125,47.09283447265625,51.56573486328125,48.77294921875,56.3651123046875,59.930419921875
875,..\..\processed_data\train_set\2\17_11_21_01_009.png,2,64.6397705078125,43.80145263671875,50.24053955078125,47.1280517578125,57.779296875,67.3800048828125
876,..\..\processed_data\train_set\2\17_11_21_01_010.png,2,64.6202392578125,49.54608154296875,59.43585205078125,52.7093505859375,63.4278564453125,67.087158203125
877,..\..\processed_data\train_set\2\17_11_21_01_011.png,2,63.86553955078125,45.697509765625,51.50732421875,47.73358154296875,57.25091552734375,60.07562255859375
878,..\..\processed_data\train_set\2\17_11_21_01_012.png,2,56.3624267578125,38.56707763671875,41.84417724609375,45.3763427734375,55.0908203125,59.070068359375
879,..\..\processed_data\train_set\2\17_11_21_01_013.png,2,59.10504150390625,36.3944091796875,43.057861328125,44.04339599609375,55.82989501953125,60.88958740234375
880,..\..\processed_data\train_set\2\17_11_21_01_014.png,2,62.88134765625,39.98565673828125,50.85711669921875,45.0506591796875,58.8902587890625,65.2613525390625
881,..\..\processed_data\train_set\2\17_11_21_01_015.png,2,61.7205810546875,49.16851806640625,52.70220947265625,49.07861328125,56.8616943359375,65.018310546875
882,..\..\processed_data\train_set\2\17_11_21_01_016.png,2,56.570068359375,39.83819580078125,51.01739501953125,47.8646240234375,59.912109375,62.1859130859375
883,..\..\processed_data\train_set\2\17_11_21_01_017.png,2,60.06500244140625,39.2100830078125,47.291748046875,47.89154052734375,59.08551025390625,65.96270751953125
884,..\..\processed_data\train_set\2\17_11_21_01_018.png,2,62.239501953125,44.50714111328125,54.96966552734375,49.8304443359375,62.7877197265625,66.7894287109375
885,..\..\processed_data\train_set\2\17_11_21_01_019.png,2,56.69732666015625,38.320556640625,49.9862060546875,47.26629638671875,59.08697509765625,62.83624267578125
886,..\..\processed_data\train_set\2\17_11_21_01_020.png,2,64.47283935546875,47.059326171875,56.8316650390625,57.13433837890625,65.07708740234375,65.74493408203125
887,..\..\processed_data\train_set\2\17_11_21_01_021.png,2,68.49884033203125,53.5887451171875,57.126220703125,51.52069091796875,59.09442138671875,63.61907958984375
888,..\..\processed_data\train_set\2\17_11_21_01_022.png,2,55.70855712890625,39.20654296875,46.422607421875,46.27410888671875,56.50372314453125,61.59173583984375
889,..\..\processed_data\train_set\2\17_11_21_01_023.png,2,54.97247314453125,36.1900634765625,48.2169189453125,45.96929931640625,57.74493408203125,62.05706787109375
890,..\..\processed_data\train_set\2\17_11_21_01_024.png,2,61.77435302734375,46.6923828125,58.25146484375,49.72271728515625,59.89581298828125,69.57232666015625
891,..\..\processed_data\train_set\2\17_11_21_01_025.png,2,60.33758544921875,41.3616943359375,53.085693359375,52.40997314453125,65.44207763671875,60.77642822265625
892,..\..\processed_data\train_set\2\17_11_21_01_026.png,2,55.4747314453125,35.55291748046875,39.83355712890625,43.83544921875,52.7459716796875,58.053466796875
893,..\..\processed_data\train_set\2\17_11_21_01_027.png,2,62.11077880859375,43.5062255859375,54.5274658203125,48.91375732421875,61.03057861328125,66.68353271484375
894,..\..\processed_data\train_set\2\17_11_21_01_028.png,2,56.71002197265625,39.89794921875,49.8487548828125,46.51385498046875,57.97344970703125,62.99957275390625
895,..\..\processed_data\train_set\2\17_11_21_01_029.png,2,61.869873046875,43.43731689453125,55.26727294921875,52.0531005859375,64.5003662109375,63.7830810546875
896,..\..\processed_data\train_set\2\17_11_21_01_030.png,2,60.3804931640625,47.43231201171875,47.60443115234375,50.871337890625,55.5484619140625,61.9268798828125
897,..\..\processed_data\train_set\2\17_11_21_01_031.png,2,58.03125,40.38433837890625,42.88189697265625,48.467041015625,55.0103759765625,62.1063232421875
898,..\..\processed_data\train_set\2\17_11_21_01_032.png,2,59.3421630859375,42.33282470703125,43.59942626953125,48.7254638671875,53.861083984375,56.8546142578125
899,..\..\processed_data\train_set\2\17_11_21_01_033.png,2,58.328857421875,40.27227783203125,41.63226318359375,46.33447265625,53.357421875,55.4801025390625
900,..\..\processed_data\train_set\2\17_11_21_01_034.png,2,61.9168701171875,39.17669677734375,46.00091552734375,42.7440185546875,54.0191650390625,60.5059814453125
901,..\..\processed_data\train_set\2\17_11_21_01_035.png,2,57.45806884765625,40.5811767578125,52.6527099609375,49.09197998046875,61.83929443359375,64.89691162109375
902,..\..\processed_data\train_set\2\17_11_21_01_036.png,2,63.17877197265625,41.020751953125,48.8172607421875,46.72430419921875,57.42181396484375,64.03460693359375
903,..\..\processed_data\train_set\2\17_11_21_01_037.png,2,60.61724853515625,41.93408203125,53.315673828125,47.17572021484375,60.10797119140625,64.94879150390625
904,..\..\processed_data\train_set\2\17_11_21_01_038.png,2,58.3543701171875,40.93609619140625,52.53106689453125,47.9259033203125,60.69921875,64.646728515625
905,..\..\processed_data\train_set\2\17_11_21_01_039.png,2,59.538818359375,42.09051513671875,51.89288330078125,47.8359375,59.349365234375,64.8162841796875
906,..\..\processed_data\train_set\2\17_11_21_01_040.png,2,61.4234619140625,43.19769287109375,55.35284423828125,50.1875,62.1798095703125,65.8612060546875
907,..\..\processed_data\train_set\2\17_11_21_01_041.png,2,58.4339599609375,39.85369873046875,50.37445068359375,46.2779541015625,58.8927001953125,61.7923583984375
908,..\..\processed_data\train_set\2\17_11_21_01_042.png,2,58.89697265625,41.95159912109375,53.38665771484375,50.3663330078125,63.56201171875,63.305908203125
909,..\..\processed_data\train_set\2\17_11_21_01_043.png,2,61.884765625,44.83721923828125,55.47894287109375,50.1700439453125,61.874267578125,64.687255859375
910,..\..\processed_data\train_set\2\17_11_21_01_044.png,2,60.16754150390625,46.7891845703125,45.1949462890625,48.88494873046875,53.26751708984375,59.36016845703125
911,..\..\processed_data\train_set\2\17_11_21_01_045.png,2,65.353515625,47.75115966796875,57.31414794921875,51.4903564453125,62.1766357421875,68.6026611328125
912,..\..\processed_data\train_set\2\17_11_21_01_046.png,2,60.32940673828125,44.2939453125,45.4727783203125,48.41802978515625,56.63177490234375,60.15704345703125
913,..\..\processed_data\train_set\2\17_11_21_01_047.png,2,61.2734375,46.86029052734375,48.44866943359375,47.26318359375,52.69482421875,63.6590576171875
914,..\..\processed_data\train_set\2\17_11_21_01_048.png,2,62.5267333984375,45.77520751953125,50.70233154296875,48.3057861328125,55.68701171875,62.8399658203125
915,..\..\processed_data\train_set\2\17_11_21_01_049.png,2,57.81134033203125,41.6904296875,51.122802734375,47.44146728515625,57.78021240234375,65.57391357421875
916,..\..\processed_data\train_set\2\17_11_21_01_050.png,2,61.49713134765625,42.8486328125,52.06103515625,47.12396240234375,59.56781005859375,66.55230712890625
917,..\..\processed_data\train_set\2\17_11_21_01_051.png,2,54.534423828125,36.33160400390625,45.96502685546875,43.9239501953125,55.679443359375,59.6031494140625
918,..\..\processed_data\train_set\2\17_11_21_01_052.png,2,55.22601318359375,38.7264404296875,49.760986328125,42.70648193359375,53.49591064453125,64.90130615234375
919,..\..\processed_data\train_set\2\17_11_21_01_053.png,2,64.0606689453125,44.26995849609375,55.72442626953125,49.851318359375,62.4124755859375,66.576904296875
920,..\..\processed_data\train_set\2\17_11_21_01_054.png,2,60.14947509765625,40.8935546875,49.83447265625,45.53436279296875,56.81781005859375,65.85736083984375
921,..\..\processed_data\train_set\2\17_11_21_01_055.png,2,59.646728515625,39.53363037109375,50.60467529296875,46.112548828125,57.9522705078125,64.8101806640625
922,..\..\processed_data\train_set\2\17_11_21_01_056.png,2,64.3193359375,45.17205810546875,56.20269775390625,52.9591064453125,63.0814208984375,66.624755859375
923,..\..\processed_data\train_set\2\17_11_21_01_057.png,2,64.250244140625,51.94366455078125,51.02508544921875,51.1124267578125,55.30712890625,61.6739501953125
